iso3c,iso3c_name,countryx,titleofinterest,date,femaleminister,new_appointment,new_appointment2,fem_lag,corruptpercep,corr_change,corruption_lag,corruption_flip,corruptionwb,wbcorr_change,prx,clx,status,a,pry,cly,statusnumeric,polity2,polity2_lag,presidential,accountability,v2x_regime_amb,womenrep,womenrep_lag,n_core,n_female_core,pwc,pwc_lag,execme,allhouse,allhouseimp,gov1me,gov2me,unified,finance_gender,loggdp_lag,gdppercapita_lag
10,AUS,Australia,Treasurer,8,0,0,0,0,88,,,,,,1,1,F,,,,0,10,10,0,1,9,8.800000191,8.800000191,27,3,11.11111069,11.11111069,ALP,0,0,ALP,,1,0,27.20054626,10.50804424
10,AUS,Australia,Treasurer,9,0,0,0,0,86,,88,12,1.877356052,,1,1,F,,,,0,10,10,0,1,9,15.5,8.800000191,26,4,15.38461494,11.11111069,ALP,0,0,ALP,,1,0,27.23889542,10.53505993
10,AUS,Australia,Treasurer,10,0,0,0,0,88.59999847,,86,14,,,1,1,F,,,,0,10,10,0,1,9,15.5,15.5,26,4,15.38461494,15.38461494,LPA,0,0,LPA,NPA,0,0,27.27674294,10.56029892
10,AUS,Australia,Treasurer,11,0,0,0,0,87,,88.59999847,11.40000153,1.849892974,,1,1,F,,,,0,10,10,0,1,9,21.60000038,15.5,26,3,11.53846169,15.38461494,LPA,0,0,LPA,NPA,0,0,27.31521797,10.58661175
10,AUS,Australia,Treasurer,12,0,0,0,0,87,,87,13,,,1,1,F,,,,0,10,10,0,1,9,21.60000038,21.60000038,26,4,15.38461494,11.53846169,LPA,0,0,LPA,NPA,0,0,27.35704231,10.61763191
10,AUS,Australia,Treasurer,13,0,0,0,0,83,,87,13,1.923246026,,1,1,F,,,,0,10,10,0,1,9,23,21.60000038,27,4,14.81481457,15.38461494,LPA,0,0,LPA,NPA,0,0,27.40416336,10.65382862
10,AUS,Australia,Treasurer,14,0,0,0,0,85,5,83,17,,,1,1,F,,,,0,10,10,0,1,9,25.29999924,23,26,3,11.53846169,14.81481457,LPA,0,0,LPA,NPA,0,0,27.44819641,10.6861887
10,AUS,Australia,Treasurer,15,0,0,0,0,86,1,85,15,1.80962801,0.010919034,1,1,F,,,,0,10,10,0,1,9,25.29999924,25.29999924,27,4,14.81481457,11.53846169,LPA,0,0,LPA,NPA,0,0,27.47704887,10.70233631
10,AUS,Australia,Treasurer,16,0,0,0,0,88,2.599998474,86,14,1.949854016,0.053996503,1,1,F,,,,0,10,10,0,1,9,25.29999924,25.29999924,28,4,14.28571415,14.81481457,LPA,0,0,LPA,NPA,0,0,27.50622749,10.7186718
10,AUS,Australia,Treasurer,17,0,0,0,0,88,-1,88,12,2.02876091,-0.099961042,1,1,F,,,,0,10,10,0,1,9,24.70000076,25.29999924,27,4,14.81481457,14.28571415,LPA,0,0,LPA,NPA,0,0,27.54055595,10.74072647
10,AUS,Australia,Treasurer,18,0,0,0,0,88,-1,88,12,1.952358007,-0.14219141,1,1,F,,,,0,10,10,0,1,9,24.70000076,24.70000076,28,6,21.4285717,14.81481457,LPA,0,0,LPA,NPA,0,0,27.57514381,10.76334858
10,AUS,Australia,Treasurer,19,0,0,0,0,87,-5,88,12,1.960567951,-0.029111981,1,1,F,12,39,57,0,10,10,0,1,9,24.70000076,24.70000076,27,5,18.51851845,21.4285717,LPA,0,0,LPA,NPA,0,0,27.61079025,10.78659916
10,AUS,Australia,Treasurer,20,0,0,0,0,86,-2,87,13,2.010917902,-0.094130933,1,1,F,12,39,57,0,10,10,0,1,9,26.70000076,24.70000076,27,5,18.51851845,18.51851845,LPA,0,0,LPA,NPA,0,0,27.64034271,10.80217552
10,AUS,Australia,Treasurer,21,0,0,0,0,87,0,86,14,2.042481899,-0.201289892,1,1,F,12,39,57,0,10,10,0,1,9,26.70000076,26.70000076,27,7,25.92592621,18.51851845,ALP,0,0,ALP,,1,0,27.67298508,10.82431793
10,AUS,Australia,Treasurer,22,0,0,0,0,87,1,87,13,2.051661015,-0.092627883,1,1,F,12,39,57,0,10,10,0,1,9,27.29999924,26.70000076,27,7,25.92592621,25.92592621,ALP,0,0,ALP,,1,0,27.70980835,10.84799862
10,AUS,Australia,Treasurer,23,0,0,0,0,87,1,87,13,2.03145504,-0.022900105,1,1,F,12,39,57,0,10,10,0,1,9,24.70000076,27.29999924,27,7,25.92592621,25.92592621,ALP,0,0,ALP,,1,0,27.73736382,10.85522842
10,AUS,Australia,Treasurer,24,0,0,0,0,88.40000153,1,87,13,2.044636965,-0.079097033,1,1,F,12,39,57,0,10,10,0,1,9,24.70000076,24.70000076,29,6,20.6896553,25.92592621,ALP,0,0,ALP,,1,0,27.75718689,10.85696983
10,AUS,Australia,Treasurer,25,0,0,0,0,85,-1.400001526,88.40000153,11.59999847,1.98577404,-0.084069014,1,1,F,12,39,57,0,10,10,0,1,9,24.70000076,24.70000076,29,8,27.58620644,20.6896553,ALP,0,0,ALP,,1,0,27.77958488,10.86464119
10,AUS,Australia,Treasurer,26,0,0,0,0,81,1,85,15,1.785321951,0.025143862,1,1,F,12,39,58,0,10,10,0,1,9,26,24.70000076,29,10,34.48275757,27.58620644,ALP,0,0,ALP,,1,0,27.81096649,10.8803463
10,AUS,Australia,Treasurer,27,0,0,0,0,80,6,81,19,1.853448987,0.257159948,1,1,F,12,39,58,0,10,10,0,1,9,26,26,21,2,9.523809433,34.48275757,LPA,0,0,LPA,LNP,0,0,27.84294319,10.89498806
10,AUS,Australia,Treasurer,28,0,0,0,0,79,7,80,20,1.88211298,0.198212028,1,1,F,12,39,58,0,10,10,0,1,9,26.70000076,26,21,3,14.28571415,9.523809433,LPA,0,0,LPA,LNP,0,0,27.86820984,10.90419292
10,AUS,Australia,Treasurer,29,0,0,0,0,79,8,79,21,1.816115022,0.14934206,1,1,F,12,40,58,0,10,10,0,1,9,28.70000076,26.70000076,21,5,23.80952454,14.28571415,LPA,0,0,LPA,LNP,0,0,27.89156342,10.91289139
10,AUS,Australia,Treasurer,30,0,0,0,0,77,9.400001526,79,21,1.795050025,0.228521943,1,1,F,12,40,58,0,10,10,0,1,9,28.70000076,28.70000076,26,5,19.23077011,23.80952454,LPA,0,0,LPA,LNP,0,0,27.91607285,10.92239475
11,AUT,Austria,Finance,8,0,0,0,0,71.30000305,,,,,,1,1,F,,,,0,10,10,0,1,9,26.20000076,21.89999962,18,5,27.77777863,16.66666603,SPO,0,0,SPO,OVP,0,0,26.35637474,10.47136497
11,AUT,Austria,Finance,9,0,0,0,0,75.90000153,,71.30000305,28.69999695,1.732164025,,1,1,F,,,,0,10,10,0,1,9,26.20000076,26.20000076,17,4,23.52941132,27.77777863,SPO,0,0,SPO,OVP,0,0,26.38140869,10.49370861
11,AUT,Austria,Finance,10,0,0,0,0,76.09999847,,75.90000153,24.09999847,,,1,1,F,,,,0,10,10,0,1,9,26.20000076,26.20000076,17,4,23.52941132,23.52941132,SPO,0,0,SPO,OVP,0,0,26.40618515,10.51704502
11,AUT,Austria,Finance,11,0,0,0,0,75,,76.09999847,23.90000153,1.85116601,,1,1,F,,,,0,10,10,0,1,9,26.20000076,26.20000076,17,4,23.52941132,23.52941132,SPO,0,0,SPO,OVP,0,0,26.42815781,10.53777504
11,AUT,Austria,Finance,12,0,0,0,0,76,,75,25,,,1,1,F,,,,0,10,10,0,1,9,26.79999924,26.20000076,15,3,20,23.52941132,SPO,0,0,SPO,OVP,0,0,26.45611191,10.56461334
11,AUT,Austria,Finance,13,0,0,0,0,77,,76,24,1.809211016,,1,1,F,,,,0,10,10,0,1,9,26.79999924,26.79999924,14,4,28.5714283,20,OVP,0,0,FPO,OVP,0,0,26.49117851,10.59815884
11,AUT,Austria,Finance,14,0,0,0,0,78,-5.699996948,77,23,,,1,1,F,,,,0,10,10,0,1,9,26.79999924,26.79999924,14,4,28.5714283,28.5714283,OVP,0,0,FPO,OVP,0,0,26.52525139,10.63005638
11,AUT,Austria,Finance,15,0,0,0,0,78,-2.099998474,78,22,1.966434002,-0.155658484,1,1,F,,,,0,10,10,0,1,9,33.90000153,26.79999924,14,3,21.4285717,28.5714283,OVP,0,0,FPO,OVP,0,0,26.5481472,10.64983559
11,AUT,Austria,Finance,16,0,0,0,0,80,-1.900001526,78,22,2.019736052,-0.174768985,1,1,F,,,,0,10,10,0,1,9,33.90000153,33.90000153,15,3,20,21.4285717,OVP,0,0,OVP,FPO,0,0,26.56263351,10.65994835
11,AUT,Austria,Finance,17,0,0,0,0,84,-5,80,20,2.04962492,-0.168570042,1,1,F,,,,0,10,10,0,1,9,33.90000153,33.90000153,14,3,21.4285717,20,OVP,0,0,OVP,FPO,0,0,26.57550812,10.6679287
11,AUT,Austria,Finance,18,0,0,0,0,87,-8,84,16,1.922060013,-0.219436407,1,1,F,,,,0,10,10,0,1,9,33.90000153,33.90000153,14,6,42.8571434,21.4285717,OVP,0,0,OVP,FPO,0,0,26.59368515,10.68056774
11,AUT,Austria,Finance,19,0,0,0,0,86,-10,87,13,1.914530993,-0.112848997,1,1,F,12,40,58,0,10,10,0,1,9,32.20000076,33.90000153,14,6,42.8571434,42.8571434,OVP,0,0,OVP,BZO,0,0,26.61827469,10.6986475
11,AUT,Austria,Finance,20,0,0,0,0,81,-8,86,14,2.013396978,-0.026708484,1,1,F,12,40,58,0,10,10,0,1,9,32.79999924,32.20000076,16,5,31.25,42.8571434,SPO,0,0,SPO,OVP,0,0,26.64634895,10.72084236
11,AUT,Austria,Finance,21,0,0,0,0,81,-3,81,19,1.843034983,-0.046962976,1,1,F,12,40,58,0,10,10,0,1,9,27.29999924,32.79999924,16,5,31.25,31.25,SPO,0,0,SPO,OVP,0,0,26.68162537,10.75202465
11,AUT,Austria,Finance,22,0,0,0,0,79,-1,81,19,1.703024983,0.176701069,1,1,F,12,39,58,0,10,10,0,1,9,27.89999962,27.29999924,14,4,28.5714283,31.25,SPO,0,0,SPO,OVP,0,0,26.70717239,10.77438545
11,AUT,Austria,Finance,23,0,0,0,0,79,5,79,21,1.585461974,0.346599937,1,1,F,12,39,58,0,10,10,0,1,9,27.89999962,27.89999962,15,6,40,28.5714283,SPO,0,0,SPO,OVP,0,0,26.69523621,10.75957394
11,AUT,Austria,Finance,24,1,1,1,0,77.90000153,8,79,21,1.431895971,0.336598039,1,1,F,12,39,58,0,10,10,0,1,9,27.89999962,27.89999962,15,6,40,40,SPO,0,0,SPO,OVP,0,1,26.68515205,10.74697781
11,AUT,Austria,Finance,25,1,0,,1,69,8.099998474,77.90000153,22.09999847,1.38973105,0.482635022,1,1,F,12,39,58,0,10,10,0,1,9,27.89999962,27.89999962,15,6,40,40,SPO,0,0,SPO,OVP,0,1,26.70865822,10.7675972
11,AUT,Austria,Finance,26,1,0,,1,69,12,69,31,1.550794959,0.623665928,1,1,F,12,38,58,0,10,10,0,1,9,33.29999924,27.89999962,15,6,40,40,SPO,0,0,SPO,OVP,0,1,26.72645378,10.78142738
11,AUT,Austria,Finance,27,0,0,0,1,72,12,69,31,1.474735022,0.292240024,1,1,F,12,38,58,0,10,10,0,1,9,32.20000076,33.29999924,13,3,23.07692337,40,SPO,0,0,SPO,OVP,0,0,26.72997284,10.7797184
11,AUT,Austria,Finance,28,0,0,0,0,76,7,72,28,1.519276023,0.228289961,1,1,F,12,38,58,0,10,10,0,1,9,30.60000038,32.20000076,13,3,23.07692337,23.07692337,SPO,0,0,SPO,OVP,0,0,26.73339462,10.77628708
11,AUT,Austria,Finance,29,0,0,0,0,75,3,76,24,1.548537016,0.066185951,1,1,F,12,37,58,0,10,10,0,1,9,30.60000038,30.60000038,15,3,20,23.07692337,SPO,0,0,SPO,OVP,0,0,26.74173737,10.77511692
11,AUT,Austria,Finance,30,0,0,0,0,75,2.900001526,75,25,1.52601099,-0.116641045,1,1,F,12,37,58,0,10,10,0,1,9,34.40000153,30.60000038,15,3,20,20,SPO,0,0,SPO,OVP,0,0,26.75708961,10.77945805
12,AZE,Azerbaijan,Finance; Taxation,12,0,0,0,0,17,,,,,,6,4,PF,,,,1,-7,-7,1,0,3,12,12,18,1,5.555555344,5.555555344,YAP,1,1,YAP,AMDP,0,0,23.09055519,7.211284161
12,AZE,Azerbaijan,Finance; Taxation,13,0,0,0,0,15,,17,83,-1.300618052,,6,5,PF,,,,1,-7,-7,1,0,3,10.5,12,21,0,0,5.555555344,YAP,1,1,YAP,,1,0,23.17390633,7.285500526
12,AZE,Azerbaijan,Finance; Taxation,14,0,0,0,0,20,,15,85,,,6,5,PF,,,,1,-7,-7,1,0,3,10.5,10.5,25,0,0,0,YAP,1,1,YAP,,1,0,23.26223183,7.365330219
12,AZE,Azerbaijan,Finance; Taxation,15,0,0,0,0,20,,20,80,-1.179272056,-0.205673933,6,5,PF,,,,1,-7,-7,1,0,3,10.5,10.5,25,0,0,0,YAP,1,1,YAP,,1,0,23.36206245,7.457179546
12,AZE,Azerbaijan,Finance; Taxation,16,0,0,0,0,18,,20,80,-1.007086992,-0.193669915,6,5,NF,,,,2,-7,-7,1,0,3,10.5,10.5,26,0,0,0,YAP,1,1,YAP,,1,0,23.45436096,7.541873455
12,AZE,Azerbaijan,Finance; Taxation,17,0,0,0,0,19,,18,82,-1.163041949,-0.293177963,6,5,NF,,,,2,-7,-7,1,0,3,10.5,10.5,26,0,0,0,YAP,1,1,YAP,,1,0,23.54805946,7.628053188
12,AZE,Azerbaijan,Finance; Taxation,18,0,0,0,0,22,-2,19,81,-1.044909954,-0.137399554,6,5,NF,,,,2,-7,-7,1,0,3,13,10.5,26,0,0,0,YAP,1,1,YAP,,1,0,23.64091301,7.712740898
12,AZE,Azerbaijan,Finance; Taxation,19,0,0,0,0,24,-7,22,78,-1.089758992,-0.255708098,6,5,NF,3,10,23,2,-7,-7,1,0,3,11.30000019,13,26,0,0,0,YAP,0,0,YAP,AP,0,0,23.80844307,7.870783806
12,AZE,Azerbaijan,Finance; Taxation,20,0,0,0,0,21,-4,24,76,-1.122895002,-0.150186062,6,5,NF,3,10,22,2,-7,-7,1,0,3,11.39999962,11.30000019,27,0,0,0,YAP,0,0,YAP,AP,0,0,24.07979584,8.131530762
12,AZE,Azerbaijan,Finance; Taxation,21,0,0,0,0,19,-1,21,79,-1.148548007,-0.056377054,6,5,NF,3,10,21,2,-7,-7,1,0,3,11.39999962,11.39999962,27,0,0,0,YAP,0,0,YAP,AP,0,0,24.34128761,8.381860733
12,AZE,Azerbaijan,Finance; Taxation,22,0,0,0,0,23,-1,19,81,-1.188454032,0.141461015,6,5,NF,2,8,21,2,-7,-7,1,0,3,11.39999962,11.39999962,26,0,0,0,YAP,0,0,YAP,AP,0,0,24.50504494,8.529449463
12,AZE,Azerbaijan,Finance; Taxation,23,0,0,0,0,24,-4,23,77,-1.243801951,0.025412083,6,5,NF,2,8,21,2,-7,-7,1,0,3,16,11.39999962,26,0,0,0,YAP,0,0,YAP,AP,0,0,24.60016251,8.603687286
12,AZE,Azerbaijan,Finance; Taxation,24,0,0,0,0,23.79999924,-2,24,76,-1.178858042,0.198891997,6,5,NF,1,7,21,2,-7,-7,1,0,3,16,16,26,0,0,0,YAP,1,1,YAP,AP,0,0,24.66833115,8.655527115
12,AZE,Azerbaijan,Finance; Taxation,25,0,0,0,0,27,0.199996948,23.79999924,76.19999695,-1.126893997,0.08909905,6,5,NF,1,6,17,2,-7,-7,1,0,3,16,16,26,0,0,0,YAP,1,1,YAP,AP,0,0,24.68379211,8.65852356
12,AZE,Azerbaijan,Finance; Taxation,26,0,0,0,0,28,-6,27,73,-0.966777384,0.003998995,6,6,NF,1,6,17,2,-7,-7,1,0,3,16,16,26,0,0,0,YAP,1,1,YAP,AP,0,0,24.68675995,8.648332596
12,AZE,Azerbaijan,Finance; Taxation,27,0,0,0,0,29,-9,28,72,-1.018746972,-0.181770623,6,6,NF,1,6,16,2,-7,-7,1,0,3,15.60000038,16,28,0,0,0,YAP,1,1,YAP,AP,0,0,24.72604752,8.674508095
12,AZE,Azerbaijan,Finance; Taxation,28,0,0,0,0,29,-6,29,71,-0.929980576,-0.16970706,7,6,NF,1,6,14,2,-7,-7,1,0,3,16.89999962,15.60000038,28,0,0,0,YAP,1,1,YAP,AP,0,0,24.76823425,8.703986168
12,AZE,Azerbaijan,Finance; Taxation,29,0,0,0,0,30,-5,29,71,-0.838503897,-0.313821375,7,6,NF,1,5,11,2,-7,-7,1,0,3,16.79999924,16.89999962,27,0,0,0,YAP,1,1,YAP,AP,0,0,24.78725433,8.710809708
12,AZE,Azerbaijan,Finance; Taxation,30,0,0,0,0,31,-6.199996948,30,70,-0.885345817,-0.340354145,7,6,NF,1,4,10,2,-7,-7,1,0,3,16.79999924,16.79999924,,,,0,YAP,1,1,YAP,AP,0,,24.77692032,8.688930511
13,BDI,Burundi,"Finance, Plans, & Privatization",15,0,0,0,0,,,,,-0.822992623,0.132969051,6,5,NF,,,,2,2,0,1,0,0,18.39999962,14.39999962,28,3,10.71428585,4,independent,,1,Frodebu,,1,0,21.11329842,5.433429718
13,BDI,Burundi,"Finance, Plans, & Privatization",16,0,0,0,0,,,,,-0.895339489,0.09301588,5,5,PF,,,,1,3,2,1,0,0,18.39999962,18.39999962,28,4,14.28571415,10.71428585,independent,,1,Frodebu,,1,0,21.14522552,5.440492153
13,BDI,Burundi,"Finance, Plans, & Privatization",17,0,0,0,0,,,,,-0.89225781,0.116020918,5,5,PF,,,,1,5,3,1,0,0,18.39999962,18.39999962,29,3,10.34482765,14.28571415,independent,,1,Frodebu,,1,0,21.16082191,5.427526951
13,BDI,Burundi,"Finance, Plans, & Privatization",18,0,0,0,0,23,,,,-0.930024207,0.100490869,3,5,PF,,,,1,6,5,1,1,3,30.5,18.39999962,29,3,10.34482765,10.34482765,independent,,1,Frodebu,,1,0,21.17826653,5.414059162
13,BDI,Burundi,"Finance, Plans, & Privatization",19,1,1,1,0,24,,23,77,-1.095597982,0.125808895,4,5,PF,9,25,24,1,6,6,1,1,3,30.5,30.5,23,8,34.78260803,10.34482765,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.20635033,5.410204411
13,BDI,Burundi,"Finance, Plans, & Privatization",20,1,0,,1,25,,24,76,-1.160763979,0.281994015,4,5,PF,9,22,23,1,6,6,1,1,3,30.5,30.5,23,8,34.78260803,34.78260803,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,1,21.23719215,5.408730507
13,BDI,Burundi,"Finance, Plans, & Privatization",21,1,0,,1,19,,25,75,-1.09076798,0.337771356,4,5,PF,9,22,23,1,6,6,1,1,3,30.5,30.5,23,6,26.08695602,34.78260803,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,,21.28052139,5.419386387
13,BDI,Burundi,"Finance, Plans, & Privatization",22,1,0,,1,18,,19,81,-1.129477024,0.195428491,4,5,PF,8,20,23,1,6,6,1,1,3,31.39999962,30.5,24,6,25,26.08695602,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,,21.32122612,5.427140713
13,BDI,Burundi,"Finance, Plans, & Privatization",23,1,0,,1,18,,18,82,-1.16545701,0.237219214,5,5,PF,9,22,23,1,6,6,1,1,3,32.09999847,31.39999962,24,6,25,25,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,,21.36367226,5.4366436
13,BDI,Burundi,"Finance, Plans, & Privatization",24,1,0,,1,19.39999962,5,18,82,-1.187131047,0.235432803,5,5,PF,4,13,22,1,6,6,1,1,3,30.5,32.09999847,24,9,37.5,25,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,,21.40736771,5.447621822
13,BDI,Burundi,"Finance, Plans, & Privatization",25,1,0,,1,19,4.599998474,19.39999962,80.59999847,-1.452942967,0.091533065,5,5,PF,4,13,22,1,6,6,1,1,3,30.5,30.5,24,7,29.16666603,37.5,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.45211983,5.460055828
13,BDI,Burundi,"Finance, Plans, & Privatization",26,0,0,0,1,21,6,19,81,-1.409685016,0.292178988,5,5,PF,4,12,22,1,6,6,1,1,3,30.5,30.5,24,7,29.16666603,29.16666603,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.4936409,5.46973896
13,BDI,Burundi,"Finance, Plans, & Privatization",27,0,0,0,0,20,-2,21,79,-1.258653045,0.318917036,6,5,NF,4,12,22,2,6,6,1,1,3,30.5,30.5,24,7,29.16666603,29.16666603,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.53942871,5.484060287
13,BDI,Burundi,"Finance, Plans, & Privatization",28,0,0,0,0,21,-2,20,80,-1.25751996,0.129176021,7,6,NF,4,11,21,2,-1,6,1,0,3,36.40000153,30.5,24,7,29.16666603,29.16666603,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.58422852,5.497509003
13,BDI,Burundi,"Finance, Plans, & Privatization",29,0,0,0,0,20,-3,21,79,-1.245702028,0.09206295,7,6,NF,1,5,14,2,-1,-1,1,0,3,36.40000153,36.40000153,24,7,29.16666603,29.16666603,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,0,21.58510399,5.466916084
13,BDI,Burundi,"Finance, Plans, & Privatization",30,0,0,0,0,22,-0.599998474,20,80,-1.283874989,0.058570981,7,6,NF,1,5,14,2,-1,-1,1,0,3,36.40000153,36.40000153,,,,29.16666603,CNDD-FDD,1,1,CNDD-FDD,UPRO,0,,21.56220436,5.41234684
14,BEL,Belgium,Finance,8,0,0,0,0,68.5,,,,,,1,1,F,,,,0,10,10,0,1,9,12.69999981,9.399999619,17,2,11.76470566,12.5,CVP,0,0,CVP,PS,0,0,26.54866028,10.42061234
14,BEL,Belgium,Finance,9,0,0,0,0,68.40000153,,68.5,31.5,1.35965395,,1,2,F,,,,0,10,10,0,1,9,12.69999981,12.69999981,17,2,11.76470566,11.76470566,CVP,0,0,CVP,PS,0,0,26.57632446,10.44568729
14,BEL,Belgium,Finance,10,0,0,0,0,52.5,,68.40000153,31.59999847,,,1,2,F,,,,0,10,10,0,1,9,12.69999981,12.69999981,17,2,11.76470566,11.76470566,CVP,0,0,CVP,PS,0,0,26.59467316,10.46201134
14,BEL,Belgium,Finance,11,0,0,0,0,54,,52.5,47.5,1.355769038,,1,2,F,,,,0,10,10,0,1,9,12.69999981,12.69999981,17,2,11.76470566,11.76470566,CVP,0,0,CVP,PS,0,0,26.61985397,10.48500633
14,BEL,Belgium,Finance,12,0,0,0,0,53,,54,46,,,1,2,F,,,,0,10,10,0,1,9,23.29999924,12.69999981,16,2,12.5,11.76470566,VLD,0,0,VLD,PS,0,0,26.64818573,10.51105976
14,BEL,Belgium,Finance,13,0,0,0,0,61,,53,47,1.496778965,,1,2,F,,,,0,10,10,0,1,9,23.29999924,23.29999924,18,3,16.66666603,12.5,VLD,0,0,VLD,PS,0,0,26.67530632,10.53596783
14,BEL,Belgium,Finance,14,0,0,0,0,66,7.5,61,39,,,1,2,F,,,,0,10,10,0,1,9,23.29999924,23.29999924,18,4,22.22222137,16.66666603,VLD,0,0,VLD,PS,0,0,26.71096039,10.5692625
14,BEL,Belgium,Finance,15,0,0,0,0,71,2.400001526,66,34,1.499904037,-0.138687551,1,1,F,,,,0,10,10,0,1,9,23.29999924,23.29999924,17,4,23.52941132,22.22222137,VLD,0,0,VLD,PS,0,0,26.73467445,10.59004498
14,BEL,Belgium,Finance,16,0,0,0,0,76,-18.5,71,29,1.419816017,-0.142192543,1,1,F,,,,0,10,10,0,1,9,35.29999924,23.29999924,16,2,12.5,23.52941132,VLD,0,0,VLD,PS,0,0,26.74860573,10.60001373
14,BEL,Belgium,Finance,17,0,0,0,0,75,-22,76,24,1.379904032,-0.064046979,1,1,F,,,,0,10,10,0,1,9,34.70000076,35.29999924,21,8,38.09523773,12.5,VLD,0,0,VLD,PS,0,0,26.76222992,10.60930538
14,BEL,Belgium,Finance,18,0,0,0,0,74,-22,75,25,1.385843992,0.046369969,1,1,F,,,,0,10,10,0,1,9,34.70000076,34.70000076,20,5,25,38.09523773,VLD,0,0,VLD,PS,0,0,26.78493881,10.62775517
14,BEL,Belgium,Finance,19,0,0,0,0,73,-13,74,26,1.309613943,0.110934973,1,1,F,12,39,58,0,10,10,0,1,9,34.70000076,34.70000076,21,5,23.80952454,25,VLD,0,0,VLD,PS,0,0,26.81395912,10.65186214
14,BEL,Belgium,Finance,20,0,0,0,0,71,-7,73,27,1.355734944,0.188727558,1,1,F,12,40,58,0,8,10,0,1,9,35.29999924,34.70000076,21,5,23.80952454,23.80952454,VLD,0,0,VLD,PS,0,0,26.83803558,10.66989136
14,BEL,Belgium,Finance,21,0,0,0,0,73,0,71,29,1.37488997,0.144169093,1,1,F,12,39,58,0,8,8,0,1,9,35.29999924,35.29999924,15,6,40,23.80952454,CD&V,0,0,CD&V/N-VA,MR,0,0,26.8686924,10.69357777
14,BEL,Belgium,Finance,22,0,0,0,0,71,3,73,27,1.460206032,0.044926047,1,1,F,12,39,58,0,8,8,0,1,9,38,35.29999924,22,6,27.27272797,40,CD&V,0,0,CD&V/N-VA,MR,0,0,26.88897705,10.70624065
14,BEL,Belgium,Finance,23,0,0,0,0,71,4,71,29,1.527498007,-0.080302,1,1,F,12,40,58,0,8,8,0,1,9,39.29999924,38,15,5,33.33333206,27.27272797,CD&V,0,0,CD&V/N-VA,MR,0,0,26.88099861,10.69029045
14,BEL,Belgium,Finance,24,0,0,0,0,74.90000153,3,71,29,1.57507205,-0.141654015,1,1,F,12,39,58,0,8,8,0,1,9,38,39.29999924,15,5,33.33333206,33.33333206,CD&V,0,0,PS,MR,0,0,26.88491249,10.68561268
14,BEL,Belgium,Finance,25,0,0,0,0,75,-1.900001526,74.90000153,25.09999847,1.608067989,-0.265458107,1,1,F,12,40,58,0,8,8,0,1,9,38,38,13,5,38.46154022,33.33333206,PS,0,0,PS,MR,0,0,26.90743446,10.69706059
14,BEL,Belgium,Finance,26,0,0,0,0,75,-4,75,25,1.673882008,-0.252333045,1,1,F,12,40,57,0,8,8,0,1,9,38,38,13,5,38.46154022,38.46154022,PS,0,0,PS,MR,0,0,26.91951752,10.69953918
14,BEL,Belgium,Finance,27,0,0,0,0,76,-2,75,25,1.573292017,-0.298992038,1,1,F,12,40,57,0,8,8,0,1,9,39.29999924,38,13,5,38.46154022,38.46154022,PS,0,0,PS,MR,0,0,26.92549133,10.70005512
14,BEL,Belgium,Finance,28,0,0,0,0,77,-5,76,24,1.573307037,-0.113085985,1,1,F,12,40,57,0,8,8,0,1,9,39.29999924,39.29999924,14,3,21.4285717,38.46154022,MR,0,0,MR,N-VA,0,0,26.93561363,10.70560074
14,BEL,Belgium,Finance,29,0,0,0,0,77,-6,77,23,1.638705015,-0.04580903,1,1,F,12,40,56,0,8,8,0,1,9,39.29999924,39.29999924,14,4,28.5714283,21.4285717,MR,0,0,MR,N-VA,0,0,26.95350647,10.71837616
14,BEL,Belgium,Finance,30,0,0,0,0,75,-2.099998474,77,23,1.497117043,-0.063632965,1,1,F,12,40,55,0,8,8,0,1,9,38,39.29999924,14,3,21.4285717,28.5714283,MR,0,0,MR,N-VA,0,0,26.97106743,10.7305088
15,BEN,Benin,Economy & Finance,15,0,0,0,0,,,,,-0.726461828,0.051924914,3,2,F,,,,0,6,6,1,1,7,6,6,23,2,8.695652008,12.5,independent,,0,PRD,FARD- Alafia,0,0,22.31184959,6.554645538
15,BEN,Benin,Economy & Finance,16,0,0,0,0,,,,,-0.478255987,0.181072086,2,2,F,,,,0,6,6,1,1,7,6,6,23,4,17.39130402,8.695652008,independent,,0,PRD,FARD- Alafia,0,0,22.36051369,6.572976112
15,BEN,Benin,Economy & Finance,17,0,0,0,0,32,,,,-0.464950711,-0.0644086,2,2,F,,,,0,6,6,1,1,7,7.199999809,6,23,4,17.39130402,17.39130402,independent,,0,UBF,PRD,0,0,22.40014458,6.582191944
